
----------------------------------------------------------------------------------------------------
Final table
----------------------------------------------------------------------------------------------------

 Cut WH_120 Err. TTH_120 Err. ZH_120 Err. DiBosons Err. EWK Err. DY Err. QCD Err. Data Err.
|TauHistosBeforeDiTau| 0.0212012764 0.0003244699 0.0103308469 0.0004070628 0.0041216215 0.0002533766 0.0005054575 0.0000366877 0.0000037100 0.0000018845 0.0000624513 0.0000092223 0.0000000000 0.0000000000 0.0000036147 0.0000003709 
|DiTauHistosBeforeCharge| 0.0212012764 0.0003244699 0.0103308469 0.0004070628 0.0041216215 0.0002533766 0.0005054575 0.0000366877 0.0000037100 0.0000018845 0.0000624513 0.0000092223 0.0000000000 0.0000000000 0.0000036147 0.0000003709 
|DiTauHistosBeforeDeltaR| 0.0176174833 0.0002952582 0.0069839111 0.0003336962 0.0031378217 0.0002210917 0.0003257017 0.0000268059 0.0000005074 0.0000000724 0.0000246754 0.0000057689 0.0000000000 0.0000000000 0.0000018264 0.0000002636 
|DiTauHistosBeforeOnePair| 0.0176077570 0.0002951753 0.0069839111 0.0003336962 0.0031207181 0.0002204254 0.0003257017 0.0000268059 0.0000005061 0.0000000724 0.0000246754 0.0000057689 0.0000000000 0.0000000000 0.0000018264 0.0000002636 
|DiTauHistosFinalForEleTau| 0.0176077570 0.0002951753 0.0069839111 0.0003336962 0.0031048006 0.0002198465 0.0003257017 0.0000268059 0.0000005061 0.0000000724 0.0000246754 0.0000057689 0.0000000000 0.0000000000 0.0000018264 0.0000002636 
|JetHistosBeforeJetEt| 0.0176077570 0.0002951753 0.0069839111 0.0003336962 0.0031048006 0.0002198465 0.0003257017 0.0000268059 0.0000005061 0.0000000724 0.0000246754 0.0000057689 0.0000000000 0.0000000000 0.0000018264 0.0000002636 
|JetHistosBeforeJetEta| 0.0176077570 0.0002951753 0.0069839111 0.0003336962 0.0031048006 0.0002198465 0.0003257017 0.0000268059 0.0000005061 0.0000000724 0.0000246754 0.0000057689 0.0000000000 0.0000000000 0.0000018264 0.0000002636 
|JetHistosBeforeJetBTag| 0.0176077570 0.0002951753 0.0069839111 0.0003336962 0.0031048006 0.0002198465 0.0003257017 0.0000268059 0.0000005061 0.0000000724 0.0000246754 0.0000057689 0.0000000000 0.0000000000 0.0000018264 0.0000002636 
|JetHistosAfterJetBTag| 0.0166595347 0.0002869835 0.0012596763 0.0001407772 0.0029349909 0.0002137439 0.0003123964 0.0000263182 0.0000001548 0.0000000710 0.0000231732 0.0000055985 0.0000000000 0.0000000000 0.0000010273 0.0000001977 
|JetHistosAfterNumJet| 0.0166595347 0.0002869835 0.0012596763 0.0001407772 0.0029349909 0.0002137439 0.0003123964 0.0000263182 0.0000001548 0.0000000710 0.0000231732 0.0000055985 0.0000000000 0.0000000000 0.0000010273 0.0000001977 
|CompCandHistosBeforeSel| 0.0166595347 0.0002869835 0.0012596763 0.0001407772 0.0029349909 0.0002137439 0.0003123964 0.0000263182 0.0000001548 0.0000000710 0.0000231732 0.0000055985 0.0000000000 0.0000000000 0.0000010273 0.0000001977 
|CompCandHistosAfterSel| 0.0087819964 0.0002075549 0.0004746453 0.0000872168 0.0013991029 0.0001480621 0.0000902621 0.0000097894 0.0000000076 0.0000000022 0.0000014716 0.0000014716 0.0000000000 0.0000000000 0.0000001522 0.0000000761 
|MuonHistosFinal| 0.0087819964 0.0002075549 0.0004746453 0.0000872168 0.0013991029 0.0001480621 0.0000902621 0.0000097894 0.0000000076 0.0000000022 0.0000014716 0.0000014716 0.0000000000 0.0000000000 0.0000001522 0.0000000761 
|EleHistosFinal| 0.0087819964 0.0002075549 0.0004746453 0.0000872168 0.0013991029 0.0001480621 0.0000902621 0.0000097894 0.0000000076 0.0000000022 0.0000014716 0.0000014716 0.0000000000 0.0000000000 0.0000001522 0.0000000761 
|TauHistosFinal| 0.0087819964 0.0002075549 0.0004746453 0.0000872168 0.0013991029 0.0001480621 0.0000902621 0.0000097894 0.0000000076 0.0000000022 0.0000014716 0.0000014716 0.0000000000 0.0000000000 0.0000001522 0.0000000761 
|DiTauHistosFinal| 0.0087819964 0.0002075549 0.0004746453 0.0000872168 0.0013991029 0.0001480621 0.0000902621 0.0000097894 0.0000000076 0.0000000022 0.0000014716 0.0000014716 0.0000000000 0.0000000000 0.0000001522 0.0000000761 

----------------------------------------------------------------------------------------------------
Relative efficiencies
----------------------------------------------------------------------------------------------------

 Cut WH_120 Err. TTH_120 Err. ZH_120 Err. DiBosons Err. EWK Err. DY Err. QCD Err. Data Err.
|VertexHistosBeforeMCFilter| 1.0000000000 0.0022702630 1.0000000000 0.0027172949 1.0000000000 0.0027172949 1.0000000000 0.0025952962 1.0000000000 0.0015673834 1.0000000000 0.0016349301 1.0000000000 0.0016390792 1.0000000000 0.0000000000 
|TriggerHistosBeforeSel| 0.5299645842 0.0014455240 0.2310812950 0.0010247597 0.2395423863 0.0010470253 1.0000000000 0.0025952962 1.0000000000 0.0015673834 1.0000000000 0.0016349301 1.0000000000 0.0016390792 1.0000000000 0.0000000000 
|TriggerHistosAfterSel| 0.4139792143 0.0016871300 0.4411569124 0.0031865384 0.3485776762 0.0026925043 0.3267610448 0.0012354598 0.1611280712 0.0004791191 0.2348502759 0.0006234348 0.0474725048 0.0001610702 0.2680051531 0.0000000000 
|VertexHistosBeforeSel| 1.0000000000 0.0048468938 1.0000000000 0.0085087808 1.0000000000 0.0094075409 1.0000000000 0.0046749612 1.0000000000 0.0039021876 1.0000000000 0.0033794769 1.0000000000 0.0045096763 1.0000000000 0.0000000001 
|VertexHistosAfterSel| 0.9983791214 0.0048410011 0.9999409454 0.0085084194 0.9988416794 0.0093992469 0.9980681761 0.0046680140 0.9988282937 0.0038987492 0.9977416022 0.0033737764 0.9994005006 0.0045078532 0.9994498529 0.0000000001 
|MuonHistosBeforeMuonPt| 1.0000000000 0.0048508264 1.0000000000 0.0085090630 1.0000000000 0.0094127520 1.0000000000 0.0046791364 1.0000000000 0.0039044575 1.0000000000 0.0033833479 1.0000000000 0.0045114382 1.0000000000 0.0000000001 
|MuonHistosBeforeMuonEta| 0.9059955463 0.0045073856 0.9118593575 0.0079439932 0.8885890004 0.0086224079 0.9332868169 0.0044473923 0.9025473171 0.0036180996 0.8847001123 0.0030892748 0.5875657117 0.0030412569 0.5893541426 0.0000000000 
|MuonHistosBeforeMuonID| 0.9574449011 0.0049333210 0.9850534221 0.0088100091 0.9612427184 0.0096951113 0.9351595783 0.0046113796 0.9039820930 0.0038122316 0.9354168732 0.0034223326 0.9650613141 0.0056122092 0.9567733318 0.0000000001 
|MuonHistosBeforeMuonIso| 0.9715172333 0.0050969029 0.9499900630 0.0086394691 0.9650759277 0.0099185906 0.9793165626 0.0049347087 0.9706241118 0.0042259442 0.9801711502 0.0036637627 0.8310264012 0.0049386875 0.7698000671 0.0000000001 
|MuonHistosAfterMuonIso| 0.9538874369 0.0051009833 0.7489362445 0.0074532311 0.9262906675 0.0097921571 0.9397680025 0.0048452813 0.9030993591 0.0040674064 0.9629211060 0.0036520639 0.0785445124 0.0014606570 0.1447142531 0.0000000000 
|MuonHistosBeforeElePt| 0.8367385900 0.0047426991 0.5005073711 0.0065188843 0.6664926082 0.0080296277 0.8908124202 0.0048838911 0.9537514391 0.0044623163 0.4701382097 0.0022515393 0.9296800385 0.0243301070 0.8444268560 0.0000000008 
|EleHistosBeforeDeltaR| 1.0000000000 0.0059146234 1.0000000000 0.0150341106 1.0000000000 0.0132021166 1.0000000000 0.0057116132 1.0000000000 0.0047381627 1.0000000000 0.0055869502 1.0000000000 0.0267272290 1.0000000000 0.0000000011 
|EleHistosBeforeElePt| 1.0000000000 0.0059146234 1.0000000000 0.0150341106 1.0000000000 0.0132021166 1.0000000000 0.0057116132 1.0000000000 0.0047381627 1.0000000000 0.0055869502 1.0000000000 0.0267272290 1.0000000000 0.0000000011 
|EleHistosBeforeEleEta| 0.9536127888 0.0057084392 0.9590951309 0.0145710085 0.9455906596 0.0126639182 0.9401554894 0.0054575743 0.7652442990 0.0038921095 0.8802831500 0.0050824722 0.7664564921 0.0224508154 0.8108747931 0.0000000009 
|EleHistosBeforeEleCrack| 0.9997065756 0.0060554369 0.9997563411 0.0153463276 0.9997227739 0.0135775822 0.9998552850 0.0058962107 0.9998297113 0.0054110238 0.9997860162 0.0059536038 0.9996908493 0.0316438311 0.9997192792 0.0000000013 
|EleHistosBeforeEleID| 1.0000000000 0.0060576585 1.0000000000 0.0153509720 1.0000000000 0.0135822810 1.0000000000 0.0058972793 1.0000000000 0.0054121763 1.0000000000 0.0059552013 1.0000000000 0.0316581749 1.0000000000 0.0000000013 
|EleHistosAfterPreEleID| 0.6472671112 0.0044229658 0.6393946376 0.0111180997 0.5904453150 0.0093031508 0.6681423416 0.0044193225 0.1272195830 0.0014407288 0.4992259782 0.0036442876 0.2361418645 0.0133403554 0.2709286538 0.0000000003 
|EleHistosAfterEleID| 0.8330120612 0.0065789462 0.8552775719 0.0171073498 0.8139755109 0.0151740214 0.8675132083 0.0065383551 0.1416357868 0.0040970548 0.7335641197 0.0067235246 0.5164926293 0.0486471861 0.5035482612 0.0000000018 
|EleHistosBeforeEleTrk| 0.9661075100 0.0080396795 0.8578988015 0.0185360818 0.9461443422 0.0187794700 0.9740629862 0.0076549790 0.3928713865 0.0186804574 0.9545307727 0.0095082829 0.2132674629 0.0410562987 0.6516696128 0.0000000046 
|EleHistosBeforeOneEle| 1.0000000000 0.0083931434 1.0000000000 0.0224180400 1.0000000000 0.0201225266 1.0000000000 0.0079141331 1.0000000000 0.0554565280 1.0000000000 0.0100771279 1.0000000000 0.2485134248 1.0000000000 0.0000000109 
|EleHistosBeforeEleTauPairs| 0.9289563337 0.0079445352 0.8577175160 0.0200075363 0.7920596700 0.0169501649 0.9714981953 0.0077874029 0.9956745527 0.0552849236 0.9983352235 0.0100645528 1.0000000000 0.2485134248 0.9921596314 0.0000000105 
|TauHistosBeforeTauEta| 1.0000000000 0.0087081720 1.0000000000 0.0242008564 1.0000000000 0.0226056062 1.0000000000 0.0081163311 1.0000000000 0.0555935764 1.0000000000 0.0100855424 1.0000000000 0.2485134248 1.0000000000 0.0000000106 
|TauHistosBeforeDeltaR| 1.0000000000 0.0087081720 1.0000000000 0.0242008564 1.0000000000 0.0226056062 1.0000000000 0.0081163311 1.0000000000 0.0555935764 1.0000000000 0.0100855424 1.0000000000 0.2485134248 1.0000000000 0.0000000106 
|TauHistosBeforeTauPt| 1.0000000000 0.0087081720 1.0000000000 0.0242008564 1.0000000000 0.0226056062 1.0000000000 0.0081163311 1.0000000000 0.0555935764 1.0000000000 0.0100855424 1.0000000000 0.2485134248 1.0000000000 0.0000000106 
|TauHistosBeforeTauID| 0.5237734003 0.0055010288 0.8965281652 0.0223117745 0.4962723856 0.0137761309 0.1316491426 0.0021653967 0.2777092229 0.0201848152 0.1030367490 0.0023894899 0.0421507093 0.0140206329 0.2619377551 0.0000000020 
|TauHistosBeforeTauIso| 0.8815694412 0.0109579338 0.9604924791 0.0247962973 0.9132367150 0.0300033181 0.7471177251 0.0176625756 0.8427639575 0.0755463371 0.7201954482 0.0246805372 0.4997287278 0.2276344504 0.8475836431 0.0000000234 
|TauHistosBeforeMuonVeto| 0.4279027736 0.0070832715 0.2640831443 0.0106158603 0.1900059527 0.0112960907 0.0578803179 0.0035878633 0.0382395089 0.0166877406 0.0382194618 0.0052453438 0.0000000000 0.0000000000 0.0226045884 0.0000000005 
|TauHistosBeforeEleVeto| 0.9992324249 0.0195796249 1.0000000000 0.0505171559 0.9936377757 0.0766965861 0.9920577911 0.0835211089 0.9999338737 0.6101394581 1.0000000000 0.1905158181 0.0000000000 0.0000000000 1.0000000000 0.0000009415 
